"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PgR019_g012",160419.495806654,1.25209678937465,0.395974730437834,3.1620623568332,0.00156656014521811,0.0164914746347293
"PgR019_g016",182.739446544654,4.60800273292352,0.742739522034385,6.20406292680113,5.50237675574659e-10,3.00708838775778e-08
"PgR019_g029",201.990337129552,7.20317593105648,0.861419685856449,8.3619820272564,6.16732416894472e-17,2.27236053734473e-14
"PgR019_g058",39.6316539442297,6.11781399417097,1.16158326415372,5.26678903094231,1.3883059499482e-07,4.40478626675232e-06
"PgR019_g072",12.8589641190821,4.27271702758675,0.93425283985569,4.57340544797994,4.79860278111179e-06,0.000107062590715033
"PgR019_g094",154.171314212448,1.47511437102363,0.43528518759174,3.38884577990089,0.000701874733891506,0.00854670917964689
"PgR019_g101",43.115485556112,1.24580664915427,0.443965749771414,2.80608729343582,0.0050147105122498,0.04126658751507
"PgR019_g119",21.0618770868805,8.72461295049425,1.71961868502657,5.07357417459059,3.90412190067191e-07,1.10927563058394e-05
"PgR019_g135",2614.53119488551,3.7407102364694,1.16245438373179,3.21794152856195,0.00129114135761706,0.014005143956982
"PgR019_g136",11.6898930840068,2.42142567297295,0.740442861922483,3.27023974096525,0.00107456371784376,0.0120330066521681
"PgR019_g148",1270.70578135619,4.38854359179724,0.779290069381675,5.6314635130399,1.78686782061322e-08,6.84886048558531e-07
"PgR020_g005",250.804470741371,1.69531970249926,0.383682154999422,4.41855238876516,9.93641961249105e-06,0.000207484067301413
"PgR020_g007",1198.92434366767,-0.686994248614933,0.239740440300209,-2.8655751518378,0.00416252459206407,0.0356939608787957
"PgR020_g018",19.5773781193983,-7.85049082265756,2.09363803140758,-3.74968867821892,0.000177054240032168,0.0026366538848076
"PgR020_g028",1018.60623563497,-1.221482577102,0.417257116877233,-2.92740980967232,0.00341798178251192,0.0305957585578771
"PgR020_g031",21.5451679467099,2.49259959766283,0.605822518483057,4.11440565778927,3.88178274936732e-05,0.000692776915051148
"PgR020_g040",35.4686547634196,6.95811431119723,1.21538413327691,5.72503303333145,1.03413616860162e-08,4.18861819778996e-07
"PgR020_g082",32.2298400223496,6.51876222825627,1.2325894171398,5.2886728845871,1.23207003403029e-07,3.95300672154324e-06
"PgR020_g085",9195.09361531404,-1.15160263201542,0.398308370369592,-2.89123382204307,0.00383732500819675,0.0334069559783714
"PgR020_g106",362.971481106054,0.699327241320656,0.228559139779213,3.05972118199344,0.00221543133369151,0.0216835104485213
"PgR020_g114",261.006178996377,2.24683106704396,0.508472667896364,4.41878434949015,9.92576261243821e-06,0.000207484067301413
"PgR020_g115",427.597026583863,3.15636152511841,0.549782012490682,5.74111457524614,9.40554240381956e-09,3.86439227828874e-07
"PgR020_g119",93.4242846032142,7.18327488600118,1.03116207872365,6.9661938062079,3.25630489324465e-12,3.1519927534441e-10
"PgR020_g126",6141.72025685813,-0.70987048041611,0.248426554035995,-2.8574661962797,0.00427038117534261,0.0362649024422032
"PgR020_g127",486.220708438372,1.46670710758667,0.480994560001462,3.04932161308063,0.00229358799840761,0.0223146184989878
"PgR020_g130",29.6957351804482,5.9514153951065,1.03569811562807,5.74628388842577,9.12260957893935e-09,3.76167677294748e-07
"PgR020_g131",10546.5137837154,4.49304510692057,0.841992594734964,5.33620501535985,9.49120819215262e-08,3.14227768031209e-06
"PgR020_g151",476.493376042286,0.686475228156649,0.222006319013549,3.09214274263406,0.00198717268599268,0.0198912091780718
"PgR021_g017",1547.0846864245,2.44689976628663,0.894000242134402,2.73702360577075,0.00619978440879363,0.0483701758997547
"PgR021_g035",6858.71658470639,3.45368036019128,0.750368476394398,4.60264585845423,4.17157218975658e-06,9.41654101806317e-05
"PgR021_g037",8.19637808137883,6.87758686654529,1.38579785124895,4.9629077288198,6.94455789270035e-07,1.84896830420567e-05
"PgR021_g043",4615.01160208125,-1.54943520153088,0.303524913956106,-5.10480402196885,3.31137508101978e-07,9.55114297358787e-06
"PgR021_g060",2421.33425446002,2.85665669657062,0.788356834197054,3.62355797864065,0.000290578030026319,0.00403769131260415
"PgR021_g062",376.775083541136,1.21808766727867,0.32331713184391,3.76747022445668,0.000164910202625664,0.00246868195857186
"PgR021_g064",118.755883132028,1.80641185899196,0.658500401583458,2.74322058824594,0.00608398004329958,0.0477016982086356
"PgR021_g073",14.5834343454268,2.52809752445132,0.874352801089863,2.89139294950516,0.00383538232980113,0.0334069559783714
"PgR021_g085",1101.5804231522,-0.829180340152398,0.234135748068251,-3.5414512606195,0.000397932368988972,0.00529124973060773
"PgR022X_g004",20.8446795080524,4.00535236647022,0.698210025332855,5.73660105290062,9.65954257539662e-09,3.95452671312474e-07
"PgR022X_g030",111.672179153496,7.02715785349548,1.27536891691514,5.50990208424769,3.59033361828754e-08,1.28554202470471e-06
"PgR022X_g033",17.2172106517458,7.57510614518468,1.65702051873707,4.5715222349559,4.8419389991503e-06,0.000107596551066721
"PgR022X_g037",403.931398471033,-0.972838800309199,0.286797603298473,-3.39207437273022,0.000693656090927666,0.00848280500061649
"PgR022X_g039",15.2769376783224,4.11566578201074,1.10387662657437,3.72837478657626,0.000192718622587596,0.00282209244512246
"PgR022X_g056",102.061833828596,-8.56404714495655,2.98018476819168,-2.87366314879632,0.00405741456090749,0.0350028618690977
"PgR023_g002",2238.15842186646,1.92066517733841,0.375347232758019,5.11703566648282,3.10374947726666e-07,9.04362921666831e-06
"PgR023_g006",28591.5709335878,-0.579586535959429,0.18707362427633,-3.09817345016694,0.00194717428625229,0.0195952640507257
"PgR023_g016",814.873416350772,3.21631633704689,0.513131965782673,6.26801008614048,3.65691102354387e-10,2.0884618855459e-08
"PgR023_g022",1758.5762656945,1.40628473421407,0.470077456870161,2.99160215760462,0.00277517667651872,0.0261535214514825
"PgR023_g055",1802.20342752042,5.98849211542391,0.661234090286552,9.05653868031628,1.34655702034563e-19,1.22500551282163e-16
"PgR023_g075",154.124266739297,5.22503666929035,0.846386127707594,6.17334866232055,6.68585460289989e-10,3.58525029456913e-08
"PgR023_g081",1462.00343521027,3.36581760287487,0.567929755140878,5.9264681457656,3.09519391986351e-09,1.43130789282109e-07
"PgR024_g005",12.5981970219216,3.49012470752311,1.19752600709651,2.91444585490479,0.00356320612896615,0.0315495662054661
"PgR024_g010",602.481325060707,0.747295133693793,0.211518847645047,3.53299548486498,0.000410879488823917,0.00544439155608675
"PgR024_g021",106302.667059775,-4.60305183277236,1.30394543653253,-3.53009543483114,0.0004154097938359,0.0054916790106408
"PgR024_g036",59.5880955849652,5.05295120360685,0.984875335012953,5.13054903902167,2.88898281378816e-07,8.50462930388874e-06
"PgR024_g041",126.762830028107,5.04325694315807,0.779384708794568,6.47081843696703,9.74735014962076e-11,6.51077388356540e-09
"PgR024_g044",104.821739834274,3.5379678697816,0.705330677879789,5.01604138418687,5.27469718058654e-07,1.44825940376585e-05
"PgR024_g045",22315.5339701951,1.30754255676785,0.306216355324777,4.26999581841751,1.95476632346102e-05,0.00038101264413945
"PgR024_g046",7.90153699832654,4.48912663975982,1.1176680676824,4.01651149349599,5.90659845527575e-05,0.0010099575981461
"PgR024_g052",1010.73190538416,2.71583241182344,0.561606572747781,4.83582732754649,1.32592986370236e-06,3.30671853781841e-05
"PgR024_g060",3734.20880609757,-0.868467412798006,0.303237870682981,-2.86398071204616,0.0041835348509498,0.0357667178649316
"PgR024_g061",705.747018313178,3.18647612674516,0.499566877594605,6.37847757659178,1.78857025439725e-10,1.11027442639812e-08
