"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PgR097_g001",1410.67839501959,-0.661280774586401,0.166304102584683,-3.97633470436891,6.99856051525817e-05,0.00653940261977114
"PgR099_g006",827.320392190093,0.987905793407185,0.217922221919918,4.5332953413545,5.80705296714909e-06,0.00144012745883077
"PgR103X_g024",151.160195110853,0.877957621472385,0.265520828302392,3.30654897051057,0.000944528391856982,0.0307602438494661
"PgR104_g005",2301.23533772776,-0.592638599531874,0.181915016731989,-3.25777723124966,0.00112288517041844,0.0341694486580338
"PgR104_g028",576.127967711477,-0.509054970213673,0.133499475925058,-3.81316081345099,0.000137200775383788,0.0102523187709655
"PgR105_g014",488.230376771665,0.584594936084945,0.133162622500363,4.39008278079948,1.13307518126263e-05,0.00202294386826138
"PgR106_g007",1455.91047362245,-0.632426808750192,0.175439220241703,-3.60481999337945,0.000312369358907463,0.0167009029430846
"PgR110_g008",306.693846393084,-0.53765816284831,0.096609388545214,-5.56527860226215,2.6173389997367e-08,5.23363106387351e-05
"PgR113_g033",11945.1008321555,0.503053190220839,0.144056849963678,3.49204630219027,0.000479335147709662,0.0212995235857831
"PgR120_g020",7039.04901998002,-0.725170164809661,0.169158003869674,-4.28693971447169,1.81151428981962e-05,0.00245889177674014
"PgR121_g009",474.322324093991,-0.811236130481666,0.260923062687547,-3.10910090555358,0.00187657616907822,0.0456718098352249
"PgR131_g010",955.236921593645,-1.22910316413127,0.245397378849953,-5.00862384876083,5.48205944235384e-07,0.000421612540805029
"PgR136_g009",923.45752401657,-0.85772283863188,0.166237104707328,-5.15963533016266,2.47431316634807e-07,0.0003534026148164
"PgR136_g010",104.755246152067,-0.798327680369268,0.260024203186982,-3.07020527544967,0.00213911692432642,0.0487443762825649
"PgR143_g001",170.695911450556,-1.2127237946765,0.335630225565107,-3.6132734846351,0.000302355499522016,0.0164469371673916
"PgR160_g002",1987.51122968414,-2.39925404820977,0.612328862940861,-3.91824425307466,8.91962986774621e-05,0.00770619965455252
"PgR162X_g007",67.5487437280037,-1.2405130782753,0.291352182090745,-4.25777857359216,2.06468298031529e-05,0.00249671012666594
"PgR168_g001",1332.11289306994,-0.521896608368349,0.162503068258323,-3.21161079579565,0.0013199306238811,0.0375973401070178
"PgR180_g002",647.185582364463,0.80304376952392,0.259683837024428,3.09239026473711,0.00198551627619523,0.046381289087383
"PgR207_g004",9686.64876644224,-0.517647073880571,0.156638402552881,-3.30472646199143,0.000950691361855718,0.0308604293371217
"PgR209X_g002",72.5590151635477,-1.41495704539496,0.375767221162753,-3.76551483393522,0.000166206254948401,0.0109892373189499
"PgR211_g001",413.349212603172,-0.894460883305098,0.289882085307691,-3.08560248680317,0.00203140202806517,0.0470062636431413
"PgR223_g002",493.065048313761,-0.526430453435281,0.13681460012707,-3.84776517233062,0.00011920022650668,0.00931065519229521
"PgR243_g004",266.762872335839,-0.551724461423198,0.157025527023378,-3.51359725951474,0.000442082537067781,0.0202749596587325
